value0,value1
-0.315019914,0.159984893
-0.309980011,0.180019989
-0.289976273,0.200012817
-0.289976273,0.189995269
-0.284988327,0.194982909
-0.280000382,0.170002441
-0.270024492,0.159984893
-0.275012437,0.130016785
-0.280000382,0.109981689
-0.289976273,0.100006409
-0.280000382,0.095018769
-0.270024492,0.095018769
-0.250020753,0.104994049
-0.239992905,0.109981689
-0.23500496,0.104994049
-0.230017015,0.104994049
-0.224977112,0.095018769
-0.210013276,0.100006409
-0.194997483,0.100006409
-0.190009538,0.085001221
-0.215001221,0.069996032
-0.23500496,0.074983672
-0.250020753,0.080013581
-0.255008698,0.085001221
-0.259996644,0.104994049
-0.264984589,0.119999237
-0.259996644,0.130016785
-0.250020753,0.130016785
-0.275012437,0.119999237
-0.275012437,0.115011597
-0.300004121,0.100006409
-0.324995805,0.089988861
-0.335023653,0.089988861
-0.360015336,0.095018769
-0.349987488,0.095018769
-0.360015336,0.115011597
-0.360015336,0.119999237
-0.354975434,0.130016785
-0.360015336,0.115011597
-0.360015336,0.124986877
-0.354975434,0.115011597
-0.365003282,0.100006409
-0.374979172,0.095018769
-0.374979172,0.109981689
-0.38500702,0.095018769
-0.38500702,0.095018769
-0.369991227,0.100006409
-0.38500702,0.104994049
-0.369991227,0.115011597
-0.360015336,0.119999237
-0.349987488,0.124986877
-0.354975434,0.119999237
-0.365003282,0.115011597
-0.360015336,0.115011597
-0.365003282,0.119999237
-0.374979172,0.104994049
-0.365003282,0.115011597
-0.374979172,0.109981689
-0.369991227,0.135004425
-0.365003282,0.159984893
-0.374979172,0.200012817
-0.374979172,0.235010834
-0.38500702,0.264978942
-0.419974594,0.290001678
-0.485025713,0.285014038
-0.550024874,0.255003662
-0.604996187,0.209988097
-0.629987871,0.150009613
-0.569976655,0.080013581
-0.419974594,0.024980468
-0.154990006,-0.024980468
0.179981689,-0.034998016
0.544984971,-0.069996032
0.909988253,-0.054990844
1.229996112,-0.054990844
1.415017704,-0.050003204
1.449985279,-0.054990844
1.265015644,-0.060020752
0.86499283,-0.015005188
0.374979172,0.039985656
-0.080014954,0.170002441
-0.374979172,0.340004882
-0.519993287,0.525012512
-0.550024874,0.674979856
-0.535009081,0.809984281
-0.544984971,0.90001541
-0.584992448,0.955006254
-0.665007402,0.985016631
-0.795005724,1.020014647
-0.929991991,1.029989927
-1.039986575,1.044995115
-1.124989474,1.029989927
-1.175024799,0.999979551
-1.175024799,0.950018614
-1.155021061,0.879980314
-1.095009845,0.82000183
-1.019982836,0.724983061
-0.934979936,0.63000656
-0.824985353,0.519982603
-0.745022357,0.414988555
-0.654979554,0.335017242
-0.584992448,0.264978942
-0.524981232,0.224993285
-0.474997865,0.194982909
-0.454994126,0.170002441
-0.425014497,0.170002441
-0.419974594,0.170002441
-0.405010759,0.165014801
-0.400022814,0.154997253
-0.400022814,0.159984893
-0.374979172,0.154997253
-0.369991227,0.135004425
-0.354975434,0.135004425
-0.349987488,0.115011597
-0.349987488,0.104994049
-0.360015336,0.095018769
-0.365003282,0.100006409
-0.374979172,0.095018769
-0.374979172,0.100006409
-0.360015336,0.104994049
-0.349987488,0.109981689
-0.344999543,0.109981689
-0.32998375,0.104994049
-0.32998375,0.109981689
-0.324995805,0.095018769
-0.320007859,0.085001221
-0.324995805,0.089988861
-0.320007859,0.074983672
-0.340011598,0.060020752
-0.335023653,0.074983672
-0.324995805,0.085001221
-0.320007859,0.085001221
-0.309980011,0.095018769
-0.304992066,0.109981689
-0.289976273,0.095018769
-0.289976273,0.095018769
-0.280000382,0.080013581
-0.284988327,0.085001221
-0.295016176,0.074983672
-0.284988327,0.074983672
-0.300004121,0.060020752
-0.284988327,0.060020752
-0.280000382,0.054990844
-0.275012437,0.069996032
-0.264984589,0.060020752
-0.255008698,0.069996032
-0.250020753,0.085001221
-0.239992905,0.069996032
-0.224977112,0.065008392
-0.230017015,0.054990844
-0.219989166,0.054990844
-0.215001221,0.045015564
-0.230017015,0.039985656
-0.215001221,0.050003204
-0.215001221,0.045015564
-0.199985428,0.039985656
-0.185021592,0.045015564
-0.185021592,0.045015564
-0.165017854,0.050003204
-0.159977951,0.045015564
-0.154990006,0.039985656
-0.154990006,0.030010376
-0.159977951,0.010017548
-0.15000206,0.010017548
-0.15000206,0.00498764
-0.145014115,0
-0.134986267,0.00498764
-0.134986267,0.019992828
-0.129998322,0.00498764
-0.100018693,0.019992828
-0.085002899,0.010017548
-0.080014954,0.010017548
-0.064999161,0.010017548
-0.060011216,-0.00498764
-0.064999161,-0.024980468
-0.055023271,-0.024980468
-0.064999161,-0.039985656
-0.069987106,-0.045015564
-0.060011216,-0.045015564
-0.040007477,-0.034998016
-0.004987945,-0.039985656
-0.004987945,-0.039985656
0.015015793,-0.054990844
0.024991684,-0.065008392
0.035019532,-0.065008392
0.035019532,-0.069996032
0.049983368,-0.085001221
0.055023271,-0.089988861
0.064999161,-0.100006409
0.069987106,-0.100006409
0.085002899,-0.104994049
0.100018693,-0.100006409
0.109994583,-0.095018769
0.125010377,-0.085001221
0.134986267,-0.085001221
0.145014115,-0.095018769
0.15000206,-0.100006409
0.159977951,-0.104994049
0.170005799,-0.115011597
0.179981689,-0.119999237
0.185021592,-0.115011597
0.194997483,-0.109981689
0.210013276,-0.100006409
0.224977112,-0.115011597
0.255008698,-0.109981689
0.255008698,-0.089988861
0.255008698,-0.085001221
0.270024492,-0.089988861
0.259996644,-0.089988861
0.255008698,-0.080013581
0.250020753,-0.069996032
0.239992905,-0.074983672
0.23500496,-0.060020752
0.230017015,-0.060020752
0.210013276,-0.045015564
0.219989166,-0.039985656
0.219989166,-0.015005188
0.205025331,-0.00498764
0.205025331,0
0.185021592,0.019992828
0.165017854,0.024980468
0.154990006,0.019992828
0.129998322,0.024980468
0.100018693,0.019992828
0.074975051,0.030010376
0.064999161,0.039985656
0.049983368,0.050003204
0.029979629,0.065008392
0.029979629,0.095018769
0.035019532,0.089988861
0.029979629,0.104994049
0.015015793,0.115011597
-0.00997589,0.124986877
-0.035019532,0.119999237
-0.064999161,0.115011597
-0.064999161,0.115011597
-0.080014954,0.119999237
-0.09497879,0.119999237
-0.109994583,0.124986877
-0.114982528,0.135004425
-0.120022431,0.144979705
-0.129998322,0.154997253
-0.129998322,0.159984893
-0.134986267,0.159984893
-0.145014115,0.174990081
-0.145014115,0.159984893
-0.165017854,0.154997253
-0.159977951,0.154997253
-0.159977951,0.144979705
-0.165017854,0.154997253
-0.165017854,0.159984893
-0.165017854,0.159984893
-0.159977951,0.170002441
-0.170005799,0.180019989
-0.159977951,0.185007629
-0.174993744,0.180019989
-0.190009538,0.180019989
-0.190009538,0.165014801
-0.194997483,0.159984893
-0.194997483,0.150009613
-0.199985428,0.139992065
-0.185021592,0.139992065
-0.190009538,0.139992065
-0.185021592,0.159984893
-0.190009538,0.159984893
-0.179981689,0.170002441
-0.174993744,0.170002441
-0.190009538,0.159984893
-0.179981689,0.159984893
-0.194997483,0.159984893
-0.205025331,0.144979705
-0.219989166,0.135004425
-0.230017015,0.135004425
-0.239992905,0.139992065
-0.255008698,0.144979705
-0.24498085,0.139992065
-0.230017015,0.150009613
-0.230017015,0.170002441
-0.224977112,0.165014801
-0.224977112,0.154997253
-0.230017015,0.154997253
-0.239992905,0.150009613
-0.23500496,0.144979705
-0.239992905,0.135004425
-0.259996644,0.130016785
-0.24498085,0.135004425
-0.239992905,0.124986877
-0.239992905,0.144979705
-0.239992905,0.144979705
-0.239992905,0.144979705
-0.24498085,0.159984893
-0.24498085,0.154997253
-0.255008698,0.150009613
-0.264984589,0.135004425
-0.270024492,0.130016785
-0.280000382,0.119999237
-0.284988327,0.130016785
-0.295016176,0.130016785
-0.284988327,0.130016785
-0.284988327,0.130016785
-0.280000382,0.135004425
-0.264984589,0.130016785
-0.259996644,0.135004425
-0.264984589,0.135004425
-0.275012437,0.144979705
-0.270024492,0.139992065
-0.280000382,0.135004425
-0.289976273,0.124986877
-0.284988327,0.124986877
-0.289976273,0.124986877
-0.304992066,0.119999237
-0.304992066,0.135004425
-0.304992066,0.144979705
-0.309980011,0.144979705
-0.295016176,0.159984893
-0.295016176,0.150009613
-0.300004121,0.144979705
-0.300004121,0.144979705
-0.304992066,0.130016785
-0.304992066,0.119999237
-0.309980011,0.119999237
-0.309980011,0.115011597
-0.309980011,0.124986877
-0.300004121,0.144979705
-0.295016176,0.144979705
-0.300004121,0.139992065
-0.280000382,0.154997253
-0.289976273,0.144979705
-0.295016176,0.144979705
-0.289976273,0.150009613
-0.304992066,0.150009613
-0.289976273,0.154997253
-0.284988327,0.144979705
-0.284988327,0.150009613
-0.270024492,0.170002441
-0.275012437,0.174990081
-0.259996644,0.180019989
-0.264984589,0.170002441
-0.239992905,0.159984893
-0.230017015,0.139992065
-0.219989166,0.130016785
-0.199985428,0.104994049
-0.199985428,0.100006409
-0.194997483,0.085001221
-0.194997483,0.085001221
-0.205025331,0.074983672
-0.199985428,0.085001221
-0.199985428,0.100006409
-0.194997483,0.104994049
-0.170005799,0.109981689
-0.15000206,0.130016785
-0.15000206,0.119999237
-0.145014115,0.124986877
-0.154990006,0.100006409
-0.159977951,0.100006409
-0.174993744,0.089988861
-0.190009538,0.089988861
-0.215001221,0.089988861
-0.224977112,0.119999237
-0.224977112,0.130016785
-0.224977112,0.139992065
-0.23500496,0.139992065
-0.250020753,0.139992065
-0.255008698,0.135004425
-0.280000382,0.135004425
-0.304992066,0.109981689
-0.315019914,0.109981689
-0.340011598,0.104994049
-0.360015336,0.104994049
-0.344999543,0.100006409
-0.349987488,0.100006409
-0.340011598,0.115011597
-0.320007859,0.124986877
-0.32998375,0.124986877
-0.324995805,0.124986877
-0.324995805,0.124986877
-0.32998375,0.130016785
-0.32998375,0.115011597
-0.335023653,0.119999237
-0.324995805,0.119999237
-0.344999543,0.115011597
-0.340011598,0.104994049
-0.340011598,0.124986877
-0.349987488,0.130016785
-0.340011598,0.135004425
-0.344999543,0.139992065
-0.335023653,0.154997253
-0.32998375,0.154997253
-0.340011598,0.154997253
-0.349987488,0.165014801
-0.354975434,0.165014801
-0.354975434,0.194982909
-0.360015336,0.229980925
-0.389994965,0.255003662
-0.414986649,0.259991302
-0.454994126,0.264978942
-0.530021135,0.244986114
-0.569976655,0.215018006
-0.575016558,0.139992065
-0.47000992,0.060020752
-0.275012437,-0.015005188
0.060011216,-0.045015564
0.445018236,-0.074983672
0.849977037,-0.065008392
1.200016483,-0.024980468
1.415017704,0.019992828
1.440009388,0.054990844
1.189988635,0.065008392
0.725018618,0.104994049
0.179981689,0.165014801
-0.275012437,0.285014038
-0.560000764,0.434981383
-0.665007402,0.595008544
-0.674983293,0.735000609
-0.645003664,0.839994658
-0.634975816,0.90001541
-0.669995348,0.955006254
-0.745022357,0.979986723
-0.840001147,1.025002287
-0.945007785,1.060000303
-1.019982836,1.070017851
-1.070018161,1.070017851
-1.079994052,1.035019835
-1.079994052,0.970011443
-1.055002368,0.90500305
-1.010006946,0.835007018
-0.954983675,0.750005797
-0.889984514,0.654987028
-0.804981615,0.5400177
-0.730006563,0.434981383
-0.654979554,0.329987334
-0.575016558,0.27998413
-0.499989549,0.239998474
-0.450006181,0.200012817
-0.409998704,0.180019989
-0.389994965,0.180019989
-0.360015336,0.170002441
-0.349987488,0.159984893
-0.32998375,0.135004425
-0.324995805,0.119999237
-0.324995805,0.100006409
-0.324995805,0.104994049
-0.32998375,0.100006409
-0.324995805,0.104994049
-0.320007859,0.100006409
-0.320007859,0.109981689
-0.309980011,0.115011597
-0.295016176,0.089988861
-0.295016176,0.080013581
-0.295016176,0.074983672
-0.284988327,0.065008392
-0.295016176,0.060020752
-0.300004121,0.065008392
-0.315019914,0.060020752
-0.309980011,0.065008392
-0.309980011,0.069996032
-0.300004121,0.080013581
-0.284988327,0.089988861
-0.270024492,0.100006409
-0.270024492,0.089988861
-0.264984589,0.089988861
-0.259996644,0.080013581
-0.264984589,0.080013581
-0.264984589,0.074983672
-0.280000382,0.060020752
-0.280000382,0.050003204
-0.280000382,0.054990844
-0.289976273,0.060020752
-0.289976273,0.065008392
-0.284988327,0.050003204
-0.270024492,0.060020752
-0.259996644,0.065008392
-0.24498085,0.069996032
-0.224977112,0.060020752
-0.230017015,0.054990844
-0.219989166,0.050003204
-0.230017015,0.034998016
-0.24498085,0.039985656
-0.250020753,0.039985656
-0.255008698,0.060020752
-0.224977112,0.045015564
-0.210013276,0.054990844
-0.199985428,0.039985656
-0.194997483,0.045015564
-0.190009538,0.039985656
-0.194997483,0.039985656
-0.190009538,0.034998016
-0.185021592,0.024980468
-0.185021592,0.024980468
-0.190009538,0.030010376
-0.190009538,0.030010376
-0.174993744,0.024980468
-0.179981689,0.034998016
-0.174993744,0.030010376
-0.15000206,0.030010376
-0.145014115,0.019992828
-0.139974212,0.019992828
-0.129998322,0.015005188
-0.134986267,0.010017548
-0.129998322,0.010017548
-0.134986267,0.00498764
-0.134986267,-0.00498764
-0.15000206,-0.015005188
-0.129998322,-0.010017548
-0.100018693,0.010017548
-0.085002899,0.015005188
-0.069987106,0.00498764
-0.055023271,0
-0.055023271,-0.010017548
-0.049983368,-0.024980468
-0.044995422,-0.030010376
-0.055023271,-0.050003204
-0.044995422,-0.054990844
-0.040007477,-0.050003204
-0.024991684,-0.050003204
-0.020003739,-0.045015564
0,-0.050003204
0.004987945,-0.050003204
0.020003739,-0.065008392
0.029979629,-0.074983672
0.029979629,-0.080013581
0.040007477,-0.095018769
0.029979629,-0.095018769
0.040007477,-0.124986877
0.049983368,-0.130016785
0.060011216,-0.130016785
0.069987106,-0.135004425
0.089990845,-0.135004425
0.105006638,-0.124986877
0.145014115,-0.119999237
0.154990006,-0.109981689
0.165017854,-0.130016785
0.174993744,-0.115011597
0.174993744,-0.124986877
0.190009538,-0.135004425
0.179981689,-0.154997253
0.185021592,-0.150009613
0.190009538,-0.150009613
0.194997483,-0.150009613
0.199985428,-0.135004425
0.210013276,-0.130016785
0.215001221,-0.119999237
0.23500496,-0.109981689
0.24498085,-0.119999237
0.24498085,-0.104994049
0.259996644,-0.115011597
0.259996644,-0.109981689
0.259996644,-0.109981689
0.255008698,-0.109981689
0.259996644,-0.089988861
0.259996644,-0.074983672
0.255008698,-0.069996032
0.239992905,-0.050003204
0.219989166,-0.034998016
0.210013276,-0.015005188
0.194997483,-0.00498764
0.190009538,0
0.185021592,0.010017548
0.159977951,0.00498764
0.145014115,0.015005188
0.125010377,0.030010376
0.105006638,0.024980468
0.074975051,0.054990844
0.055023271,0.069996032
0.044995422,0.085001221
0.035019532,0.085001221
0.015015793,0.109981689
0.015015793,0.104994049
-0.004987945,0.104994049
-0.015015793,0.115011597
-0.035019532,0.109981689
-0.055023271,0.109981689
-0.074975051,0.124986877
-0.09497879,0.124986877
-0.109994583,0.130016785
-0.120022431,0.144979705
-0.125010377,0.154997253
-0.139974212,0.174990081
-0.134986267,0.165014801
-0.145014115,0.165014801
-0.15000206,0.170002441
-0.165017854,0.174990081
-0.174993744,0.165014801
-0.194997483,0.159984893
-0.190009538,0.159984893
-0.199985428,0.165014801
-0.194997483,0.174990081
-0.205025331,0.159984893
-0.190009538,0.180019989
-0.199985428,0.180019989
-0.210013276,0.185007629
-0.215001221,0.174990081
-0.210013276,0.174990081
-0.205025331,0.170002441
-0.210013276,0.165014801
-0.205025331,0.159984893
-0.215001221,0.144979705
-0.23500496,0.139992065
-0.230017015,0.144979705
-0.224977112,0.159984893
-0.219989166,0.170002441
-0.210013276,0.170002441
-0.210013276,0.170002441
-0.219989166,0.165014801
-0.215001221,0.159984893
-0.219989166,0.170002441
-0.224977112,0.159984893
-0.230017015,0.135004425
-0.239992905,0.144979705
-0.250020753,0.144979705
-0.250020753,0.139992065
-0.275012437,0.150009613
-0.264984589,0.159984893
-0.259996644,0.159984893
-0.255008698,0.154997253
-0.255008698,0.154997253
-0.250020753,0.159984893
-0.255008698,0.154997253
-0.264984589,0.154997253
-0.275012437,0.135004425
-0.280000382,0.124986877
-0.284988327,0.139992065
-0.280000382,0.139992065
-0.280000382,0.139992065
-0.289976273,0.154997253
-0.295016176,0.154997253
-0.280000382,0.154997253
-0.280000382,0.150009613
-0.284988327,0.159984893
-0.284988327,0.154997253
-0.289976273,0.139992065
-0.304992066,0.139992065
-0.315019914,0.135004425
-0.315019914,0.130016785
-0.315019914,0.139992065
-0.320007859,0.144979705
-0.324995805,0.159984893
-0.309980011,0.144979705
-0.309980011,0.154997253
-0.300004121,0.154997253
-0.309980011,0.144979705
-0.309980011,0.144979705
-0.320007859,0.139992065
-0.324995805,0.135004425
-0.32998375,0.135004425
-0.335023653,0.135004425
-0.340011598,0.135004425
-0.335023653,0.144979705
-0.32998375,0.159984893
-0.32998375,0.174990081
-0.32998375,0.170002441
-0.320007859,0.174990081
-0.315019914,0.189995269
-0.309980011,0.185007629
-0.320007859,0.194982909
-0.324995805,0.205000457
-0.315019914,0.205000457
-0.304992066,0.209988097
-0.304992066,0.200012817
-0.300004121,0.205000457
-0.280000382,0.205000457
-0.259996644,0.189995269
-0.24498085,0.200012817
-0.24498085,0.194982909
-0.239992905,0.185007629
-0.230017015,0.185007629
-0.224977112,0.180019989
-0.205025331,0.165014801
-0.194997483,0.154997253
-0.179981689,0.154997253
-0.170005799,0.150009613
-0.174993744,0.154997253
-0.174993744,0.154997253
-0.179981689,0.144979705
-0.170005799,0.144979705
-0.179981689,0.135004425
-0.194997483,0.150009613
-0.205025331,0.139992065
-0.224977112,0.144979705
-0.239992905,0.139992065
-0.275012437,0.130016785
-0.295016176,0.115011597
-0.304992066,0.115011597
-0.315019914,0.124986877
-0.335023653,0.124986877
-0.344999543,0.119999237
-0.344999543,0.130016785
-0.349987488,0.135004425
-0.344999543,0.119999237
-0.349987488,0.115011597
-0.369991227,0.104994049
-0.369991227,0.104994049
-0.374979172,0.115011597
-0.380019075,0.109981689
-0.374979172,0.104994049
-0.380019075,0.115011597
-0.374979172,0.119999237
-0.38500702,0.135004425
-0.369991227,0.119999237
-0.369991227,0.124986877
-0.374979172,0.139992065
-0.380019075,0.130016785
-0.389994965,0.124986877
-0.394982911,0.119999237
-0.405010759,0.109981689
-0.389994965,0.104994049
-0.394982911,0.124986877
-0.38500702,0.139992065
-0.380019075,0.144979705
-0.374979172,0.165014801
-0.365003282,0.189995269
-0.369991227,0.239998474
-0.389994965,0.27000885
-0.419974594,0.27998413
-0.465021975,0.27998413
-0.550024874,0.259991302
-0.62001198,0.200012817
-0.654979554,0.144979705
-0.595020296,0.069996032
-0.409998704,0
-0.120022431,-0.034998016
0.255008698,-0.080013581
0.669995348,-0.065008392
1.055002368,-0.060020752
1.314999012,-0.034998016
1.400001911,-0.019992828
1.229996112,-0.010017548
0.835013201,0.019992828
0.32998375,0.100006409
-0.129998322,0.224993285
-0.434990388,0.414988555
-0.580004503,0.590020904
-0.62001198,0.739988249
-0.609984132,0.859987486
-0.615024035,0.929983518
-0.660019457,0.974999083
-0.77001404,1.014984739
-0.889984514,1.044995115
-1.014994891,1.055012663
-1.095009845,1.044995115
-1.149981158,1.009997099
-1.164996951,0.950018614
-1.135017322,0.865017394
-1.095009845,0.769998625
-1.019982836,0.674979856
-0.920016101,0.580003356
-0.815009463,0.469979399
-0.699974977,0.375002899
-0.615024035,0.290001678
-0.550024874,0.235010834
-0.495001603,0.189995269
-0.47998581,0.159984893
-0.459982072,0.135004425
-0.450006181,0.135004425
-0.425014497,0.135004425
-0.419974594,0.124986877
-0.409998704,0.119999237
-0.389994965,0.119999237
-0.38500702,0.115011597
-0.369991227,0.100006409
-0.360015336,0.100006409
-0.354975434,0.080013581
-0.360015336,0.065008392
-0.360015336,0.074983672
-0.360015336,0.060020752
-0.365003282,0.069996032
-0.365003282,0.060020752
-0.360015336,0.074983672
-0.344999543,0.080013581
-0.349987488,0.074983672
-0.335023653,0.074983672
-0.340011598,0.074983672
-0.340011598,0.074983672
-0.335023653,0.065008392
-0.349987488,0.054990844
-0.344999543,0.039985656
-0.349987488,0.045015564
-0.340011598,0.039985656
-0.340011598,0.045015564
-0.340011598,0.060020752
-0.349987488,0.054990844
-0.320007859,0.060020752
-0.324995805,0.065008392
-0.315019914,0.054990844
-0.324995805,0.060020752
-0.304992066,0.050003204
-0.309980011,0.045015564
-0.315019914,0.034998016
-0.300004121,0.024980468
-0.304992066,0.024980468
-0.309980011,0.030010376
-0.300004121,0.030010376
-0.300004121,0.034998016
-0.289976273,0.054990844
-0.270024492,0.050003204
-0.264984589,0.039985656
-0.259996644,0.054990844
-0.255008698,0.045015564
-0.259996644,0.030010376
-0.255008698,0.015005188
-0.255008698,0.024980468
-0.250020753,0.024980468
-0.24498085,0.024980468
-0.23500496,0.015005188
-0.224977112,0.024980468
-0.219989166,0.024980468
-0.219989166,0.030010376
-0.199985428,0.024980468
-0.194997483,0.024980468
-0.194997483,0.010017548
-0.194997483,0
-0.190009538,-0.00498764
-0.190009538,-0.015005188
-0.185021592,-0.010017548
-0.174993744,-0.010017548
-0.159977951,-0.015005188
-0.154990006,0
-0.145014115,0.010017548
-0.139974212,0.015005188
-0.120022431,0.010017548
-0.125010377,0.00498764
-0.105006638,-0.00498764
-0.129998322,-0.019992828
-0.129998322,-0.030010376
-0.120022431,-0.030010376
-0.105006638,-0.034998016
-0.09497879,-0.034998016
-0.085002899,-0.034998016
-0.080014954,-0.034998016
-0.049983368,-0.024980468
-0.035019532,-0.039985656
-0.020003739,-0.039985656
-0.024991684,-0.045015564
0,-0.054990844
-0.004987945,-0.069996032
0,-0.065008392
0.004987945,-0.089988861
0.020003739,-0.085001221
0.035019532,-0.095018769
0.040007477,-0.080013581
0.049983368,-0.089988861
0.064999161,-0.085001221
0.085002899,-0.080013581
0.085002899,-0.089988861
0.105006638,-0.095018769
0.114982528,-0.109981689
0.120022431,-0.104994049
0.125010377,-0.115011597
0.125010377,-0.124986877
0.120022431,-0.119999237
0.134986267,-0.115011597
0.145014115,-0.100006409
0.154990006,-0.095018769
0.174993744,-0.095018769
0.185021592,-0.089988861
0.205025331,-0.095018769
0.205025331,-0.085001221
0.210013276,-0.100006409
0.205025331,-0.100006409
0.219989166,-0.104994049
0.219989166,-0.100006409
0.210013276,-0.095018769
0.215001221,-0.080013581
0.205025331,-0.060020752
0.215001221,-0.060020752
0.199985428,-0.034998016
0.199985428,-0.015005188
0.190009538,-0.024980468
0.179981689,-0.010017548
0.179981689,-0.00498764
0.159977951,0.00498764
0.129998322,0.010017548
0.09497879,0.00498764
0.069987106,0.024980468
0.060011216,0.050003204
0.064999161,0.054990844
0.044995422,0.074983672
0.035019532,0.074983672
0.024991684,0.089988861
0.00997589,0.100006409
-0.020003739,0.115011597
-0.035019532,0.119999237
-0.060011216,0.115011597
-0.085002899,0.109981689
-0.114982528,0.100006409
-0.120022431,0.115011597
-0.134986267,0.130016785
-0.139974212,0.139992065
-0.154990006,0.154997253
-0.154990006,0.159984893
-0.170005799,0.170002441
-0.165017854,0.165014801
-0.179981689,0.170002441
-0.185021592,0.170002441
-0.194997483,0.150009613
-0.194997483,0.154997253
-0.215001221,0.150009613
-0.219989166,0.139992065
-0.215001221,0.154997253
-0.215001221,0.150009613
-0.210013276,0.154997253
-0.215001221,0.165014801
-0.205025331,0.170002441
-0.199985428,0.170002441
-0.210013276,0.165014801
-0.199985428,0.174990081
-0.215001221,0.154997253
-0.210013276,0.139992065
-0.215001221,0.144979705
-0.230017015,0.139992065
-0.23500496,0.135004425
-0.230017015,0.150009613
-0.224977112,0.154997253
-0.219989166,0.150009613
-0.215001221,0.154997253
-0.205025331,0.150009613
-0.215001221,0.144979705
-0.219989166,0.144979705
-0.239992905,0.139992065
-0.239992905,0.135004425
-0.239992905,0.130016785
-0.250020753,0.130016785
-0.255008698,0.130016785
-0.264984589,0.135004425
-0.24498085,0.139992065
-0.250020753,0.144979705
-0.24498085,0.165014801
-0.239992905,0.150009613
-0.255008698,0.144979705
-0.264984589,0.150009613
-0.275012437,0.135004425
-0.275012437,0.130016785
-0.289976273,0.130016785
-0.295016176,0.124986877
-0.284988327,0.119999237
-0.304992066,0.130016785
-0.304992066,0.130016785
-0.300004121,0.139992065
-0.295016176,0.139992065
-0.284988327,0.150009613
-0.300004121,0.154997253
-0.289976273,0.135004425
-0.309980011,0.124986877
-0.320007859,0.130016785
-0.320007859,0.115011597
-0.340011598,0.119999237
-0.324995805,0.115011597
-0.320007859,0.124986877
-0.315019914,0.130016785
-0.309980011,0.144979705
-0.304992066,0.154997253
-0.300004121,0.150009613
-0.300004121,0.139992065
-0.304992066,0.144979705
-0.320007859,0.124986877
-0.315019914,0.130016785
-0.324995805,0.119999237
-0.335023653,0.115011597
-0.340011598,0.119999237
-0.340011598,0.119999237
-0.32998375,0.135004425
-0.335023653,0.135004425
-0.324995805,0.144979705
-0.340011598,0.144979705
-0.335023653,0.144979705
-0.335023653,0.124986877
-0.340011598,0.130016785
-0.344999543,0.124986877
-0.344999543,0.119999237
-0.354975434,0.130016785
-0.344999543,0.124986877
-0.344999543,0.119999237
-0.340011598,0.130016785
-0.344999543,0.135004425
-0.335023653,0.144979705
-0.32998375,0.139992065
-0.340011598,0.139992065
-0.340011598,0.124986877
-0.335023653,0.124986877
-0.344999543,0.115011597
-0.349987488,0.119999237
-0.354975434,0.115011597
-0.340011598,0.119999237
-0.349987488,0.124986877
-0.340011598,0.130016785
-0.340011598,0.139992065
-0.32998375,0.150009613
-0.335023653,0.170002441
-0.324995805,0.180019989
-0.32998375,0.194982909
-0.335023653,0.194982909
-0.324995805,0.205000457
-0.324995805,0.205000457
-0.315019914,0.205000457
-0.304992066,0.215018006
-0.295016176,0.215018006
-0.280000382,0.205000457
-0.270024492,0.185007629
-0.264984589,0.174990081
-0.255008698,0.174990081
-0.23500496,0.165014801
-0.219989166,0.159984893
-0.215001221,0.144979705
-0.199985428,0.139992065
-0.194997483,0.124986877
-0.185021592,0.119999237
-0.174993744,0.135004425
-0.179981689,0.135004425
-0.179981689,0.124986877
-0.185021592,0.124986877
-0.185021592,0.115011597
-0.205025331,0.115011597
-0.224977112,0.135004425
-0.23500496,0.130016785
-0.24498085,0.119999237
-0.270024492,0.119999237
-0.295016176,0.104994049
-0.300004121,0.095018769
-0.315019914,0.095018769
-0.320007859,0.095018769
-0.340011598,0.100006409
-0.349987488,0.104994049
-0.354975434,0.100006409
-0.360015336,0.115011597
-0.369991227,0.104994049
-0.374979172,0.100006409
-0.380019075,0.095018769
-0.380019075,0.100006409
-0.389994965,0.085001221
-0.400022814,0.100006409
-0.405010759,0.085001221
-0.405010759,0.095018769
-0.394982911,0.109981689
-0.38500702,0.119999237
-0.38500702,0.124986877
-0.380019075,0.124986877
-0.380019075,0.124986877
-0.380019075,0.115011597
-0.38500702,0.104994049
-0.38500702,0.104994049
-0.400022814,0.109981689
-0.394982911,0.115011597
-0.394982911,0.115011597
-0.394982911,0.130016785
-0.389994965,0.144979705
-0.38500702,0.170002441
-0.380019075,0.194982909
-0.380019075,0.244986114
-0.405010759,0.285014038
-0.434990388,0.27998413
-0.499989549,0.27998413
-0.569976655,0.239998474
-0.640015719,0.200012817
-0.654979554,0.135004425
-0.589980393,0.080013581
-0.405010759,0.015005188
-0.105006638,-0.024980468
0.264984589,-0.045015564
0.680023196,-0.065008392
1.070018161,-0.030010376
1.33500275,-0.034998016
1.42000565,-0.030010376
1.245011905,-0.030010376
0.849977037,0.019992828
0.324995805,0.095018769
-0.109994583,0.235010834
-0.419974594,0.425006103
-0.575016558,0.615001372
-0.609984132,0.759981077
-0.600008242,0.879980314
-0.615024035,0.950018614
-0.665007402,0.999979551
-0.759986192,1.029989927
-0.884996569,1.040007475
-1.014994891,1.055012663
-1.120001529,1.055012663
-1.189988635,0.999979551
-1.214980319,0.955006254
-1.205004428,0.90001541
